country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023
India,Chhattisgarh,Surguja,75,399359,178,80,2838,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Chhattisgarh,Uttar Bastar Kanker,0,715735,715735,715735,3763,559,277,241,718,478,596,360,361,592,144,2036,952,135,234,121,160,118,207,153,98,69,78,443
India,Chhattisgarh,Uttar Bastar Kanker,10,715735,278551,261454,3763,524,247,206,669,424,537,306,310,511,125,1829,880,113,206,101,153,111,196,144,94,60,71,332
India,Chhattisgarh,Uttar Bastar Kanker,15,715735,255500,233264,3763,502,230,193,644,401,511,285,292,476,119,1723,826,107,198,96,151,109,190,142,93,58,70,311
India,Chhattisgarh,Uttar Bastar Kanker,20,715735,246839,230809,3763,498,227,189,640,397,506,281,287,469,118,1700,813,105,193,92,150,108,187,140,92,57,68,301
India,Chhattisgarh,Uttar Bastar Kanker,25,715735,231939,224640,3763,471,209,174,608,368,474,261,266,433,115,1599,773,98,183,86,146,107,182,136,90,56,67,284
India,Chhattisgarh,Uttar Bastar Kanker,30,715735,207926,200686,3763,464,203,171,597,362,466,256,261,423,113,1567,749,84,162,74,138,104,174,128,87,54,65,255
India,Chhattisgarh,Uttar Bastar Kanker,50,715735,139284,71359,3763,340,107,76,341,205,271,146,149,240,77,953,479,37,89,40,97,74,114,86,65,44,49,160
India,Chhattisgarh,Uttar Bastar Kanker,75,715735,10845,679,3763,85,12,5,47,29,37,30,22,38,24,133,155,1,1,1,3,6,7,5,8,5,2,10
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,0,49152,49152,49152,425,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,10,49152,7197,1921,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,15,49152,3567,898,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,20,49152,3116,631,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,25,49152,1392,438,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,30,49152,457,259,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,50,49152,1,1,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Dadra and Nagar Haveli,Dadra and Nagar Haveli,75,49152,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,0,5831,5831,5831,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,10,5831,777,142,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,15,5831,244,39,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,20,5831,220,17,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,25,5831,24,6,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,30,5831,17,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,50,5831,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Daman,75,5831,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,0,2523,2523,2523,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,10,2523,39,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,15,2523,15,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,20,2523,6,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,25,2523,2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,30,2523,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,50,2523,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Daman and Diu,Diu,75,2523,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Goa,North Goa,0,170604,170604,170604,2033,2,3,3,2,19,13,9,20,9,8,25,17,11,10,2,45,60,59,48,55,34,51,177
India,Goa,North Goa,10,170604,73985,52587,2033,0,1,2,1,15,7,4,13,5,7,17,12,6,7,1,23,33,33,33,44,27,28,89
India,Goa,North Goa,15,170604,60820,39337,2033,0,1,2,1,13,7,4,11,3,6,13,12,5,6,1,20,30,26,31,42,25,24,73
India,Goa,North Goa,20,170604,57973,37488,2033,0,1,2,1,12,6,4,10,3,5,12,11,5,6,1,19,29,25,30,41,25,23,69
India,Goa,North Goa,25,170604,51067,35273,2033,0,1,2,0,12,5,3,9,3,4,11,11,4,5,1,16,23,22,28,39,22,21,61
India,Goa,North Goa,30,170604,41915,26028,2033,0,1,2,0,12,5,3,9,3,4,11,10,3,5,1,13,17,17,24,35,20,18,46
India,Goa,North Goa,50,170604,12968,2523,2033,0,0,1,0,6,1,1,5,1,1,6,7,1,1,0,2,4,4,6,11,8,4,5
India,Goa,North Goa,75,170604,498,18,2033,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1
India,Goa,South Goa,0,198964,198964,198964,1997,7,5,11,15,35,37,58,74,68,1,123,36,31,43,14,107,65,58,29,42,17,19,74
India,Goa,South Goa,10,198964,124741,112523,1997,7,5,10,14,30,30,54,67,62,1,113,28,21,27,12,81,51,44,22,30,10,10,41
India,Goa,South Goa,15,198964,117196,103014,1997,7,4,9,13,30,29,53,64,61,1,107,27,19,24,12,77,49,42,21,28,9,9,37
India,Goa,South Goa,20,198964,115020,101419,1997,6,4,9,13,29,28,53,63,60,1,105,27,18,23,12,75,48,41,21,27,9,8,36
India,Goa,South Goa,25,198964,109929,99176,1997,6,4,9,13,27,25,52,61,59,1,103,26,18,22,11,72,47,38,19,26,8,7,34
India,Goa,South Goa,30,198964,104551,90798,1997,6,4,8,13,27,24,52,61,59,1,102,24,15,20,11,68,43,34,18,25,8,6,32
India,Goa,South Goa,50,198964,74182,52632,1997,6,2,4,10,20,19,45,50,50,1,89,20,9,14,9,40,24,21,12,12,5,3,18
India,Goa,South Goa,75,198964,25550,17733,1997,4,1,2,5,8,7,16,21,20,0,27,9,2,4,4,9,10,10,6,3,2,1,3
India,Gujarat,Ahmadabad,0,773436,773436,773436,385,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71
India,Gujarat,Ahmadabad,10,773436,217,35,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,15,773436,122,13,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,20,773436,80,10,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,25,773436,70,9,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,30,773436,60,8,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,50,773436,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Ahmadabad,75,773436,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,0,735510,735510,735510,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
India,Gujarat,Amreli,10,735510,699,70,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,15,735510,391,8,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,20,735510,170,3,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,25,735510,90,2,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,30,735510,5,1,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,50,735510,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Amreli,75,735510,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,0,287832,287832,287832,1003,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
India,Gujarat,Anand,10,287832,108,27,1003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,15,287832,79,16,1003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,20,287832,57,11,1003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,25,287832,52,9,1003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,30,287832,46,7,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,50,287832,11,2,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Anand,75,287832,3,0,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,0,325245,325245,325245,890,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
India,Gujarat,Aravalli,10,325245,510,131,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,15,325245,209,20,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,20,325245,193,9,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,25,325245,89,3,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,30,325245,10,2,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,50,325245,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Aravalli,75,325245,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,0,1061522,1061522,1061522,970,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,99
India,Gujarat,Banas Kantha,10,1061522,2255,369,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,15,1061522,1208,76,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,20,1061522,925,37,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,25,1061522,163,15,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,30,1061522,121,10,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,50,1061522,1,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Banas Kantha,75,1061522,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,0,543453,543453,543453,2242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44
India,Gujarat,Bharuch,10,543453,1977,309,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
India,Gujarat,Bharuch,15,543453,732,80,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,20,543453,349,41,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,25,543453,171,17,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,30,543453,105,9,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,50,543453,0,0,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bharuch,75,543453,0,0,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,0,677448,677448,677448,442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117
India,Gujarat,Bhavnagar,10,677448,385,62,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,15,677448,219,26,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,20,677448,104,19,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,25,677448,99,19,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,30,677448,95,19,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,50,677448,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Bhavnagar,75,677448,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,0,162060,162060,162060,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
India,Gujarat,Botad,10,162060,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,15,162060,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,20,162060,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,25,162060,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,30,162060,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,50,162060,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Botad,75,162060,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,0,368590,368590,368590,3899,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
India,Gujarat,Chhota Udaipur,10,368590,2011,475,3899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,15,368590,748,131,3899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,20,368590,654,92,3899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,25,368590,120,54,3899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,30,368590,52,26,3899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,50,368590,3,1,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Chhota Udaipur,75,368590,1,0,3899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,0,385651,385651,385651,852,3,0,0,1,1,0,4,10,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,10,385651,1797,592,852,3,0,0,0,1,0,4,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,15,385651,896,235,852,3,0,0,0,1,0,4,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,20,385651,761,130,852,3,0,0,0,1,0,4,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,25,385651,434,63,852,3,0,0,0,1,0,4,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,30,385651,310,44,852,3,0,0,0,1,0,4,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,50,385651,35,1,852,2,0,0,0,0,0,2,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Dahod,75,385651,15,0,852,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,0,456016,456016,456016,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
India,Gujarat,Devbhumi Dwarka,10,456016,357,17,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,15,456016,126,2,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,20,456016,103,1,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,25,456016,40,1,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,30,456016,17,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,50,456016,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Devbhumi Dwarka,75,456016,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,0,172338,172338,172338,428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73
India,Gujarat,Gandhinagar,10,172338,49,1,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,15,172338,34,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,20,172338,30,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,25,172338,26,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,30,172338,1,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,50,172338,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gandhinagar,75,172338,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,0,170164,170164,170164,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31
India,Gujarat,Gir Somnath,10,170164,766,28,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
India,Gujarat,Gir Somnath,15,170164,202,3,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,20,170164,174,3,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,25,170164,97,2,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,30,170164,15,1,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,50,170164,1,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Gir Somnath,75,170164,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,0,670502,670502,670502,318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67
India,Gujarat,Jamnagar,10,670502,324,6,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,15,670502,94,1,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,20,670502,38,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,25,670502,36,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,30,670502,34,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,50,670502,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Jamnagar,75,670502,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,0,702843,702843,702843,3092,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,14,0,56
India,Gujarat,Junagadh,10,702843,5353,1472,3092,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
India,Gujarat,Junagadh,15,702843,2673,576,3092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,20,702843,2262,423,3092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,25,702843,1469,312,3092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,30,702843,487,174,3092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,50,702843,35,1,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Junagadh,75,702843,7,0,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,0,4220838,4220838,4220838,1000,0,0,0,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,609
India,Gujarat,Kachchh,10,4220838,125,14,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,15,4220838,65,3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,20,4220838,40,3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,25,4220838,35,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,30,4220838,33,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,50,4220838,2,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kachchh,75,4220838,1,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,0,398303,398303,398303,1780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
India,Gujarat,Kheda,10,398303,132,32,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,15,398303,86,14,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,20,398303,51,10,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,25,398303,41,3,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,30,398303,30,1,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,50,398303,3,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Gujarat,Kheda,75,398303,1,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
